item_id,order_id,product_id,quantity,unit_price,total_price
2980,1217,268,3,24986.57,74959.71
2981,1217,312,5,12655.29,63276.45
2982,1218,108,5,37566.32,187831.6
2983,1218,230,5,35407.2,177036.0
2984,1218,202,2,15572.07,31144.14
2985,1218,327,5,36614.43,183072.15
2986,1219,392,2,44215.73,88431.46
2987,1220,24,4,9627.05,38508.2
2988,1220,101,4,49026.03,196104.12
2989,1221,240,4,33580.67,134322.68
2990,1221,439,2,15756.26,31512.52
2991,1222,379,2,38594.27,77188.54
2992,1222,125,1,35364.73,35364.73
2993,1222,414,2,6248.12,12496.24
2994,1223,55,3,34011.01,102033.03
2995,1224,98,4,47505.84,190023.36
2996,1224,329,2,1961.87,3923.74
2997,1225,253,1,17601.07,17601.07
2998,1225,117,3,16856.3,50568.9
2999,1226,104,4,31416.13,125664.52
3000,1226,82,2,43766.26,87532.52
3001,1226,401,1,16366.06,16366.06
3002,1226,124,5,20477.91,102389.55
3003,1227,289,3,34088.85,102266.55
3004,1228,152,5,44258.9,221294.5
3005,1228,141,4,3401.12,13604.48
3006,1228,290,1,7887.12,7887.12
3007,1229,42,4,22733.16,90932.64
3008,1230,361,4,2634.45,10537.8
3009,1230,496,1,14815.77,14815.77
3010,1230,253,4,16808.8,67235.2
3011,1230,365,1,11151.26,11151.26
3012,1231,274,2,44813.98,89627.96
3013,1231,129,3,29624.16,88872.48
3014,1231,92,3,46512.62,139537.86
3015,1231,486,4,1449.98,5799.92
3016,1232,190,3,43602.42,130807.26
3017,1232,305,1,43466.78,43466.78
3018,1232,63,2,26800.99,53601.98
3019,1232,434,3,49966.65,149899.95
3020,1233,398,2,20665.16,41330.32
3021,1234,258,3,16688.19,50064.57
3022,1234,288,1,19010.99,19010.99
3023,1234,31,3,31272.56,93817.68
3024,1234,145,5,43112.67,215563.35
3025,1235,436,4,23021.39,92085.56
3026,1235,395,4,37203.65,148814.6
3027,1235,471,5,2443.83,12219.15
3028,1235,46,2,20980.94,41961.88
3029,1236,342,1,18106.64,18106.64
3030,1237,252,3,39534.47,118603.41
3031,1237,147,1,13506.26,13506.26
3032,1238,158,1,40817.95,40817.95
3033,1238,300,3,39643.91,118931.73
3034,1238,271,5,1224.69,6123.45
3035,1238,460,5,18860.66,94303.3
3036,1239,157,4,47726.78,190907.12
3037,1240,266,5,15107.94,75539.7
3038,1240,443,3,6403.55,19210.65
3039,1240,151,1,42365.66,42365.66
3040,1241,460,2,4912.31,9824.62
3041,1241,34,3,13716.33,41148.99
3042,1241,314,1,40164.6,40164.6
3043,1242,433,1,14824.67,14824.67
3044,1243,75,5,8363.63,41818.15
3045,1244,333,3,33263.64,99790.92
3046,1244,120,1,48631.09,48631.09
3047,1244,104,4,34064.45,136257.8
3048,1244,472,1,33677.12,33677.12
3049,1245,244,5,29418.85,147094.25
3050,1245,122,4,42279.48,169117.92
3051,1246,270,3,32413.68,97241.04
3052,1246,191,3,21001.9,63005.7
3053,1246,411,2,37438.19,74876.38
3054,1247,164,3,5377.61,16132.83
3055,1248,186,3,30056.98,90170.94
3056,1249,247,1,5021.89,5021.89
3057,1249,308,5,46331.66,231658.3
3058,1250,23,2,33543.95,67087.9
3059,1250,2,1,25765.07,25765.07
3060,1251,255,5,36306.15,181530.75
3061,1251,18,1,16210.61,16210.61
3062,1252,488,3,2925.67,8777.01
3063,1252,453,4,32285.65,129142.6
3064,1253,341,1,45659.56,45659.56
3065,1253,432,2,783.48,1566.96
3066,1253,385,4,17344.1,69376.4
3067,1253,274,5,25422.41,127112.05
3068,1254,445,5,37357.7,186788.5
3069,1255,358,4,39242.06,156968.24
3070,1255,346,2,34408.81,68817.62
3071,1255,166,5,40940.13,204700.65
3072,1255,85,1,31550.57,31550.57
3073,1256,347,1,36459.8,36459.8
3074,1256,173,3,18190.11,54570.33
3075,1256,92,5,49348.19,246740.95
3076,1256,176,2,37417.57,74835.14
3077,1257,431,1,23347.93,23347.93
3078,1257,2,3,46148.94,138446.82
3079,1257,67,4,44000.44,176001.76
3080,1258,414,2,33398.3,66796.6
3081,1259,458,1,40394.43,40394.43
3082,1259,288,3,43389.84,130169.52
3083,1259,186,5,40868.42,204342.1
3084,1260,437,3,788.86,2366.58
3085,1261,69,5,45746.87,228734.35
3086,1262,91,3,22934.55,68803.65
3087,1263,285,3,5011.69,15035.07
3088,1263,147,3,4681.6,14044.8
3089,1263,26,1,48578.58,48578.58
3090,1263,299,1,8553.37,8553.37
3091,1264,62,5,3810.43,19052.15
3092,1264,323,2,36625.68,73251.36
3093,1264,461,4,15797.42,63189.68
3094,1265,223,4,42731.73,170926.92
3095,1266,210,2,21612.43,43224.86
3096,1267,381,4,18347.61,73390.44
3097,1268,65,3,41809.09,125427.27
3098,1268,381,5,13055.2,65276.0
3099,1268,192,4,19784.6,79138.4
3100,1268,343,5,34656.35,173281.75
3101,1269,87,5,20814.81,104074.05
3102,1269,280,5,22953.34,114766.7
3103,1269,352,4,35488.78,141955.12
3104,1269,181,1,48201.0,48201.0
3105,1270,377,2,39847.11,79694.22
3106,1270,233,4,43812.23,175248.92
3107,1271,175,5,47601.91,238009.55
3108,1271,274,1,17118.01,17118.01
3109,1271,326,1,25363.47,25363.47
3110,1271,329,3,20647.27,61941.81
3111,1272,130,3,1786.33,5358.99
3112,1272,386,3,4687.2,14061.6
3113,1272,304,5,29602.11,148010.55
3114,1273,317,5,11842.48,59212.4
3115,1273,440,1,11814.72,11814.72
3116,1273,108,5,16573.56,82867.8
3117,1273,421,2,32451.83,64903.66
3118,1274,187,3,20349.95,61049.85
3119,1275,173,4,24992.54,99970.16
3120,1275,222,4,25466.45,101865.8
3121,1275,268,1,28083.77,28083.77
3122,1276,338,3,33152.13,99456.39
3123,1276,477,1,10680.92,10680.92
3124,1276,236,3,10539.38,31618.14
3125,1277,4,2,27326.97,54653.94
3126,1277,340,4,37572.93,150291.72
3127,1277,190,5,34616.75,173083.75
3128,1277,35,1,5700.01,5700.01
3129,1278,394,4,34029.65,136118.6
3130,1279,296,3,12759.52,38278.56
3131,1279,384,4,38875.05,155500.2
3132,1279,265,5,14185.87,70929.35
3133,1280,261,3,18625.82,55877.46
3134,1280,18,3,19088.37,57265.11
3135,1281,111,1,28489.83,28489.83
3136,1281,179,2,25845.63,51691.26
3137,1281,233,4,28194.94,112779.76
3138,1282,38,3,25956.74,77870.22
3139,1282,28,1,45675.88,45675.88
3140,1282,391,5,35256.48,176282.4
3141,1283,344,2,49781.85,99563.7
3142,1283,370,5,23922.11,119610.55
3143,1284,68,4,26155.34,104621.36
3144,1284,310,5,8253.77,41268.85
3145,1284,166,3,31115.81,93347.43
3146,1285,462,3,29397.67,88193.01
3147,1285,21,2,1479.89,2959.78
3148,1286,474,2,42980.01,85960.02
3149,1286,226,3,3526.53,10579.59
3150,1287,164,5,19467.07,97335.35
3151,1287,302,1,40350.16,40350.16
3152,1287,18,1,31144.64,31144.64
3153,1287,145,4,4313.76,17255.04
3154,1288,188,3,32496.64,97489.92
3155,1288,164,5,7090.72,35453.6
3156,1288,79,3,46719.0,140157.0
3157,1289,136,3,31736.43,95209.29
3158,1289,415,5,8733.63,43668.15
3159,1290,414,4,35069.96,140279.84
3160,1290,378,5,45815.05,229075.25
3161,1291,493,3,16674.22,50022.66
3162,1291,382,3,26255.89,78767.67
3163,1292,489,3,34389.87,103169.61
3164,1292,107,4,21123.24,84492.96
3165,1293,9,4,23701.83,94807.32
3166,1294,55,3,33481.01,100443.03
3167,1295,338,4,46956.63,187826.52
3168,1295,468,1,36758.54,36758.54
3169,1295,448,5,25761.58,128807.9
3170,1296,151,2,42878.56,85757.12
3171,1296,270,3,18120.53,54361.59
3172,1297,242,3,44774.89,134324.67
3173,1297,404,2,33456.92,66913.84
3174,1297,10,4,26203.82,104815.28
3175,1298,29,1,19271.28,19271.28
3176,1298,429,5,46855.07,234275.35
3177,1298,245,4,48262.0,193048.0
3178,1299,122,3,26710.54,80131.62
3179,1299,197,5,20232.38,101161.9
3180,1299,409,1,6203.0,6203.0
3181,1300,171,1,27032.72,27032.72
3182,1300,431,1,8116.81,8116.81
3183,1301,422,4,22116.63,88466.52
3184,1302,112,5,18845.7,94228.5
3185,1302,451,3,22452.14,67356.42
3186,1303,262,4,4304.65,17218.6
3187,1303,66,3,30065.11,90195.33
3188,1303,439,3,8271.35,24814.05
3189,1304,187,4,9385.34,37541.36
3190,1304,136,1,8190.94,8190.94
3191,1304,351,4,43454.73,173818.92
3192,1305,149,2,43159.19,86318.38
3193,1305,234,3,19891.56,59674.68
3194,1306,436,4,25085.27,100341.08
3195,1306,84,5,7534.45,37672.25
3196,1306,440,5,46437.32,232186.6
3197,1307,418,3,49926.32,149778.96
3198,1307,237,5,14452.91,72264.55
3199,1308,499,2,49323.48,98646.96
3200,1309,440,3,3257.86,9773.58
3201,1309,91,1,33646.33,33646.33
3202,1309,69,2,2996.97,5993.94
3203,1310,1,1,4782.61,4782.61
3204,1311,355,4,18935.18,75740.72
3205,1312,106,3,27120.45,81361.35
3206,1312,460,5,42146.68,210733.4
3207,1313,407,2,29087.92,58175.84
3208,1313,383,4,27160.83,108643.32
3209,1314,430,1,22069.05,22069.05
3210,1314,271,2,37345.59,74691.18
3211,1314,77,4,24634.86,98539.44
3212,1315,474,1,16650.93,16650.93
3213,1316,329,5,46101.41,230507.05
3214,1317,277,2,35940.17,71880.34
3215,1317,147,1,41540.24,41540.24
3216,1318,132,5,48758.98,243794.9
3217,1319,219,5,7215.82,36079.1
3218,1320,210,3,27595.43,82786.29
3219,1320,333,4,49819.89,199279.56
3220,1320,424,5,13744.67,68723.35
3221,1321,188,1,37397.05,37397.05
3222,1321,419,2,29198.79,58397.58
3223,1321,27,2,23692.8,47385.6
3224,1322,123,2,23618.44,47236.88
3225,1322,319,1,48321.52,48321.52
3226,1322,217,3,15843.31,47529.93
3227,1323,83,3,3278.63,9835.89
3228,1323,346,4,30198.43,120793.72
3229,1323,322,1,1708.05,1708.05
3230,1324,74,3,27383.99,82151.97
3231,1324,73,4,33045.84,132183.36
3232,1325,52,5,22983.72,114918.6
3233,1325,221,1,42513.08,42513.08
3234,1325,424,3,42757.53,128272.59
3235,1326,80,4,34369.19,137476.76
3236,1327,396,1,24337.54,24337.54
3237,1327,475,1,5565.17,5565.17
3238,1327,374,3,35940.4,107821.2
3239,1328,447,1,772.62,772.62
3240,1329,38,2,30843.77,61687.54
3241,1329,394,5,5543.26,27716.3
3242,1329,327,5,30550.21,152751.05
3243,1330,478,2,46357.85,92715.7
3244,1330,413,5,49696.47,248482.35
3245,1331,496,4,22318.46,89273.84
3246,1331,325,1,24108.35,24108.35
3247,1331,363,4,48004.42,192017.68
3248,1331,161,5,10454.44,52272.2
3249,1332,174,1,3032.41,3032.41
3250,1333,121,5,8174.13,40870.65
3251,1333,276,5,5365.85,26829.25
3252,1334,68,1,35027.35,35027.35
3253,1334,430,1,48069.59,48069.59
3254,1334,371,4,37206.39,148825.56
3255,1335,142,3,15102.81,45308.43
3256,1335,49,2,3011.23,6022.46
3257,1335,227,5,48643.05,243215.25
3258,1336,401,1,34903.02,34903.02
3259,1336,496,1,18366.26,18366.26
3260,1337,232,2,14295.98,28591.96
3261,1338,306,5,7932.61,39663.05
3262,1339,229,1,11241.71,11241.71
3263,1339,267,5,23726.31,118631.55
3264,1339,72,4,6596.34,26385.36
3265,1339,161,3,10023.12,30069.36
3266,1340,497,2,20217.41,40434.82
3267,1341,301,4,12968.72,51874.88
3268,1341,69,3,41804.02,125412.06
3269,1341,171,1,4716.88,4716.88
3270,1342,151,1,21010.82,21010.82
3271,1342,143,5,18794.86,93974.3
3272,1342,364,3,7803.85,23411.55
3273,1342,235,3,23371.88,70115.64
3274,1343,208,3,7737.44,23212.32
3275,1343,401,2,18621.29,37242.58
3276,1343,303,4,42891.54,171566.16
3277,1343,125,2,8956.86,17913.72
3278,1344,431,3,7120.48,21361.44
3279,1344,199,5,45367.24,226836.2
3280,1344,98,3,38791.22,116373.66
3281,1344,170,4,29421.01,117684.04
3282,1345,182,2,41982.35,83964.7
3283,1345,435,3,7633.5,22900.5
3284,1345,16,3,595.48,1786.44
3285,1345,417,1,28525.14,28525.14
3286,1346,498,5,28516.35,142581.75
3287,1346,327,4,6820.7,27282.8
3288,1346,234,1,34825.84,34825.84
3289,1347,418,3,5534.97,16604.91
3290,1347,223,3,4875.21,14625.63
3291,1347,156,1,48215.29,48215.29
3292,1348,464,5,37477.3,187386.5
3293,1348,301,4,7121.08,28484.32
3294,1349,483,1,24511.47,24511.47
3295,1349,479,1,12434.39,12434.39
3296,1349,231,4,14230.45,56921.8
3297,1350,13,4,48959.86,195839.44
3298,1350,397,1,8794.14,8794.14
3299,1351,116,5,16447.61,82238.05
3300,1352,402,5,33649.33,168246.65
3301,1352,438,5,43983.92,219919.6
3302,1352,37,4,29043.1,116172.4
3303,1352,402,5,26578.29,132891.45
3304,1353,177,5,24952.86,124764.3
3305,1353,477,5,43340.8,216704.0
3306,1353,142,2,36618.74,73237.48
3307,1353,444,4,24683.07,98732.28
3308,1354,232,5,45652.3,228261.5
3309,1354,347,3,36781.06,110343.18
3310,1354,35,4,42922.93,171691.72
3311,1355,415,2,2621.89,5243.78
3312,1355,181,2,20579.43,41158.86
3313,1356,143,5,23275.72,116378.6
3314,1356,152,3,39411.47,118234.41
3315,1356,369,1,44461.01,44461.01
3316,1356,310,5,4242.92,21214.6
3317,1357,449,4,14546.47,58185.88
3318,1357,481,5,18723.6,93618.0
3319,1358,455,1,3883.24,3883.24
3320,1358,353,3,18054.78,54164.34
3321,1358,115,3,4747.22,14241.66
3322,1359,320,4,48958.55,195834.2
3323,1359,472,2,3383.79,6767.58
3324,1360,262,4,5156.24,20624.96
3325,1360,170,5,14478.79,72393.95
3326,1360,51,5,14625.55,73127.75
3327,1361,460,5,9157.62,45788.1
3328,1361,167,4,43028.17,172112.68
3329,1361,404,3,27758.79,83276.37
3330,1361,461,1,49385.12,49385.12
3331,1362,362,1,49158.28,49158.28
3332,1362,407,1,31691.59,31691.59
3333,1363,313,5,17221.84,86109.2
3334,1363,455,5,16000.59,80002.95
3335,1363,332,1,2885.81,2885.81
3336,1364,144,3,2786.45,8359.35
3337,1364,175,3,30208.97,90626.91
3338,1364,192,2,36503.26,73006.52
3339,1364,367,2,36427.38,72854.76
3340,1365,453,1,11185.77,11185.77
3341,1365,376,1,43891.41,43891.41
3342,1366,496,5,37103.63,185518.15
3343,1366,419,3,2028.67,6086.01
3344,1366,291,2,1400.65,2801.3
3345,1366,478,1,35066.66,35066.66
3346,1367,16,5,2253.01,11265.05
3347,1368,472,3,5136.32,15408.96
3348,1368,404,3,36926.26,110778.78
3349,1368,239,5,32894.99,164474.95
3350,1368,389,2,34623.26,69246.52
3351,1369,55,3,9665.32,28995.96
3352,1369,105,5,48744.77,243723.85
3353,1369,393,3,23355.12,70065.36
3354,1370,285,2,13835.67,27671.34
3355,1370,68,4,37334.68,149338.72
3356,1371,388,1,8351.82,8351.82
3357,1372,427,3,7343.5,22030.5
3358,1372,264,5,15001.32,75006.6
3359,1373,334,2,19823.67,39647.34
3360,1374,492,2,26005.99,52011.98
3361,1374,229,5,15507.21,77536.05
3362,1374,283,2,548.83,1097.66
3363,1375,219,3,28574.12,85722.36
3364,1375,76,5,2861.79,14308.95
3365,1376,188,3,45109.06,135327.18
3366,1376,165,4,36672.56,146690.24
3367,1377,73,2,49996.98,99993.96
3368,1377,219,1,1837.61,1837.61
3369,1377,229,2,35902.48,71804.96
3370,1377,488,1,2727.63,2727.63
3371,1378,119,5,11946.09,59730.45
3372,1378,352,3,42673.27,128019.81
3373,1378,268,4,44346.6,177386.4
3374,1378,218,2,42792.81,85585.62
3375,1379,135,1,13111.38,13111.38
3376,1379,460,2,17322.53,34645.06
3377,1379,419,4,14652.27,58609.08
3378,1380,453,5,17624.9,88124.5
3379,1381,418,3,47893.48,143680.44
3380,1381,459,4,29851.16,119404.64
3381,1382,36,2,8347.73,16695.46
3382,1382,375,1,35000.66,35000.66
3383,1382,219,5,11303.35,56516.75
3384,1382,394,3,36783.95,110351.85
3385,1383,413,3,48678.31,146034.93
3386,1383,87,4,24108.65,96434.6
3387,1383,195,4,7459.39,29837.56
3388,1383,97,4,14362.48,57449.92
3389,1384,424,1,10084.96,10084.96
3390,1384,440,1,44982.87,44982.87
3391,1384,257,4,42585.46,170341.84
3392,1385,391,1,33339.25,33339.25
3393,1385,124,4,48557.24,194228.96
3394,1385,116,4,9235.12,36940.48
3395,1386,430,3,3301.7,9905.1
3396,1386,3,3,13125.93,39377.79
3397,1386,356,1,25212.06,25212.06
3398,1387,371,2,11539.35,23078.7
3399,1387,349,3,31865.03,95595.09
3400,1387,157,1,15582.54,15582.54
3401,1387,368,1,33629.24,33629.24
3402,1388,393,2,35246.77,70493.54
3403,1388,471,5,26828.88,134144.4
3404,1388,320,4,27359.36,109437.44
3405,1389,207,1,47261.81,47261.81
3406,1389,345,5,34716.76,173583.8
3407,1389,358,1,34632.75,34632.75
3408,1390,211,5,3160.13,15800.65
3409,1391,43,4,34700.44,138801.76
3410,1391,143,5,44221.75,221108.75
3411,1391,16,3,47188.73,141566.19
3412,1392,1,3,20622.68,61868.04
3413,1392,488,4,32057.33,128229.32
3414,1393,308,4,16843.84,67375.36
3415,1394,56,3,13809.17,41427.51
3416,1394,324,3,16855.23,50565.69
3417,1394,488,3,20565.83,61697.49
3418,1395,87,2,37296.34,74592.68
3419,1396,313,5,44714.0,223570.0
3420,1397,364,3,5784.49,17353.47
3421,1397,25,4,49783.42,199133.68
3422,1397,455,4,44722.19,178888.76
3423,1398,287,4,6211.45,24845.8
3424,1398,189,5,49877.42,249387.1
3425,1398,263,5,14399.7,71998.5
3426,1399,24,2,44800.34,89600.68
3427,1399,281,5,16293.15,81465.75
3428,1399,436,2,42612.84,85225.68
3429,1400,145,4,15295.71,61182.84
3430,1400,390,3,7770.78,23312.34
3431,1401,391,3,9383.59,28150.77
3432,1401,500,1,36654.61,36654.61
3433,1401,444,4,1371.97,5487.88
3434,1402,429,2,32668.07,65336.14
3435,1403,309,5,34169.93,170849.65
3436,1403,343,1,21296.22,21296.22
3437,1404,180,3,39619.55,118858.65
3438,1404,209,3,27888.41,83665.23
3439,1404,32,1,40290.27,40290.27
3440,1405,229,5,9479.3,47396.5
3441,1405,113,5,3980.75,19903.75
3442,1406,109,4,32166.66,128666.64
3443,1407,190,1,37610.25,37610.25
3444,1407,407,2,18814.34,37628.68
3445,1408,213,1,33241.03,33241.03
3446,1408,49,3,20188.49,60565.47
3447,1408,441,1,41412.15,41412.15
3448,1408,18,2,43114.24,86228.48
3449,1409,358,3,43207.64,129622.92
3450,1410,132,4,32199.39,128797.56
3451,1411,367,3,40996.59,122989.77
3452,1411,391,2,11815.59,23631.18
3453,1411,24,1,43406.63,43406.63
3454,1411,19,3,44940.28,134820.84
3455,1412,81,3,14108.39,42325.17
3456,1412,283,3,22580.79,67742.37
3457,1412,113,4,22195.08,88780.32
3458,1412,358,1,13175.19,13175.19
3459,1413,344,4,22777.33,91109.32
3460,1413,337,1,39720.97,39720.97
3461,1414,453,4,20106.65,80426.6
3462,1414,169,5,19451.54,97257.7
3463,1414,475,1,5960.27,5960.27
3464,1415,113,1,42154.04,42154.04
3465,1415,342,5,17396.89,86984.45
3466,1415,191,4,18532.28,74129.12
3467,1415,255,1,3591.34,3591.34
3468,1416,183,3,48883.14,146649.42
3469,1416,367,3,33881.34,101644.02
3470,1416,250,1,22468.97,22468.97
3471,1417,265,1,24704.76,24704.76
3472,1417,112,2,2681.08,5362.16
3473,1417,313,3,41520.55,124561.65
3474,1417,234,4,26963.65,107854.6
3475,1418,97,2,17591.22,35182.44
3476,1418,456,4,32788.69,131154.76
3477,1419,85,4,31051.85,124207.4
3478,1420,433,2,43895.27,87790.54
3479,1421,189,1,5860.4,5860.4
3480,1422,227,3,9390.18,28170.54
3481,1422,5,4,26774.36,107097.44
3482,1422,173,1,39669.46,39669.46
3483,1422,204,5,46389.59,231947.95
3484,1423,447,3,7904.98,23714.94
3485,1423,377,1,23765.87,23765.87
3486,1424,465,5,43879.69,219398.45
3487,1424,431,1,15854.65,15854.65
3488,1425,81,5,44228.76,221143.8
3489,1426,449,1,36517.09,36517.09
3490,1426,196,2,37503.17,75006.34
3491,1426,228,3,36803.96,110411.88
3492,1426,177,4,20975.47,83901.88
3493,1427,96,3,27742.67,83228.01
3494,1427,206,3,30956.57,92869.71
3495,1427,94,3,40340.84,121022.52
3496,1427,411,3,5456.57,16369.71
3497,1428,422,3,21387.4,64162.2
3498,1428,346,3,49412.86,148238.58
3499,1429,39,5,38852.48,194262.4
3500,1429,342,1,26607.61,26607.61
3501,1430,77,2,35463.77,70927.54
3502,1430,80,2,27498.39,54996.78
3503,1430,25,3,3722.57,11167.71
3504,1431,360,5,10824.28,54121.4
3505,1431,495,2,10344.45,20688.9
3506,1431,179,4,13538.66,54154.64
3507,1432,161,2,10179.06,20358.12
3508,1432,52,1,32681.93,32681.93
3509,1432,485,1,24493.56,24493.56
3510,1432,256,2,29777.27,59554.54
3511,1433,255,3,23648.04,70944.12
3512,1434,112,1,25807.54,25807.54
3513,1434,133,1,13902.14,13902.14
3514,1435,147,5,16928.98,84644.9
3515,1435,289,4,600.92,2403.68
3516,1436,268,4,22569.17,90276.68
3517,1436,28,5,9622.19,48110.95
3518,1436,36,3,6896.87,20690.61
3519,1436,25,5,5166.3,25831.5
3520,1437,323,1,5053.32,5053.32
3521,1437,384,3,6433.74,19301.22
3522,1437,434,3,40062.3,120186.9
3523,1438,1,5,45775.34,228876.7
3524,1438,165,5,36487.34,182436.7
3525,1438,331,4,12010.21,48040.84
3526,1438,276,4,32802.61,131210.44
3527,1439,409,1,32292.3,32292.3
3528,1439,414,1,28359.63,28359.63
3529,1439,402,4,17951.42,71805.68
3530,1439,416,1,44620.46,44620.46
3531,1440,416,1,47505.04,47505.04
3532,1440,495,3,23939.64,71818.92
3533,1440,437,2,2253.11,4506.22
3534,1440,272,2,41098.6,82197.2
3535,1441,274,3,18280.86,54842.58
3536,1441,292,5,17347.24,86736.2
3537,1441,271,3,33889.04,101667.12
3538,1441,381,2,48012.91,96025.82
3539,1442,8,2,20899.83,41799.66
3540,1442,218,1,25374.53,25374.53
3541,1442,133,4,27115.86,108463.44
3542,1443,280,2,47352.18,94704.36
3543,1443,125,3,9775.18,29325.54
3544,1444,152,4,716.85,2867.4
3545,1444,257,3,13428.83,40286.49
3546,1444,326,5,32379.48,161897.4
3547,1445,107,2,46252.35,92504.7
3548,1445,27,1,21975.06,21975.06
3549,1445,142,4,11254.94,45019.76
3550,1445,119,2,31099.28,62198.56
3551,1446,72,4,38528.62,154114.48
3552,1446,290,5,15182.09,75910.45
3553,1447,218,3,10220.1,30660.3
3554,1448,429,5,10307.72,51538.6
3555,1449,260,3,34739.87,104219.61
3556,1449,400,1,1562.4,1562.4
3557,1450,183,5,30730.89,153654.45
3558,1451,379,5,14492.98,72464.9
3559,1451,136,3,7041.44,21124.32
3560,1452,226,1,8307.75,8307.75
3561,1452,278,2,34101.36,68202.72
3562,1452,491,1,19275.07,19275.07
3563,1453,470,1,25256.5,25256.5
3564,1454,417,3,26195.29,78585.87
3565,1454,118,2,41763.18,83526.36
3566,1454,338,1,48687.41,48687.41
3567,1454,186,1,19341.3,19341.3
3568,1455,330,4,19961.07,79844.28
3569,1455,356,4,20042.13,80168.52
3570,1456,345,3,9268.81,27806.43
3571,1456,301,2,11565.64,23131.28
3572,1457,256,4,17069.02,68276.08
3573,1458,202,2,45709.33,91418.66
3574,1458,128,5,37761.72,188808.6
3575,1459,448,3,25733.14,77199.42
3576,1460,434,3,36868.06,110604.18
3577,1460,5,5,23448.6,117243.0
3578,1461,69,1,15091.94,15091.94
3579,1462,72,5,15220.27,76101.35
3580,1462,419,4,35698.41,142793.64
3581,1462,320,5,20653.63,103268.15
3582,1463,246,1,48890.09,48890.09
3583,1464,387,1,21714.26,21714.26
3584,1464,429,5,28348.29,141741.45
3585,1465,178,5,3999.78,19998.9
3586,1465,17,1,39097.0,39097.0
3587,1465,170,4,33541.8,134167.2
3588,1466,310,1,6825.29,6825.29
3589,1466,258,4,33324.55,133298.2
3590,1467,142,4,25711.26,102845.04
3591,1468,494,3,30468.97,91406.91
3592,1468,36,4,45274.66,181098.64
3593,1468,324,1,12792.85,12792.85
3594,1469,211,2,36863.21,73726.42
3595,1469,324,1,34064.23,34064.23
3596,1469,478,2,28649.08,57298.16
3597,1470,351,1,43470.08,43470.08
3598,1471,438,5,587.42,2937.1
3599,1471,391,5,8790.81,43954.05
3600,1471,45,2,42385.92,84771.84
3601,1471,270,1,48785.36,48785.36
3602,1472,351,1,14264.87,14264.87
3603,1473,57,2,12834.61,25669.22
3604,1473,112,4,30014.47,120057.88
3605,1473,239,3,33244.79,99734.37
3606,1474,343,4,14464.0,57856.0
3607,1475,342,5,9051.41,45257.05
3608,1475,348,1,3530.15,3530.15
3609,1475,253,2,33343.3,66686.6
3610,1475,327,1,11436.72,11436.72
3611,1476,152,3,6750.67,20252.01
3612,1476,180,1,11756.05,11756.05
3613,1476,371,3,7459.26,22377.78
3614,1477,318,3,14068.2,42204.6
3615,1478,66,5,23089.62,115448.1
3616,1478,378,3,47948.27,143844.81
3617,1478,58,3,28959.3,86877.9
3618,1479,248,5,28377.0,141885.0
3619,1479,425,5,37205.87,186029.35
3620,1479,46,5,12372.04,61860.2
3621,1479,474,1,34794.89,34794.89
3622,1480,247,1,49952.61,49952.61
3623,1481,312,1,34069.79,34069.79
3624,1481,137,2,37439.45,74878.9
3625,1482,297,4,41447.8,165791.2
3626,1483,409,3,13598.75,40796.25
3627,1483,70,2,35350.28,70700.56
3628,1483,208,1,30362.52,30362.52
3629,1483,229,3,3915.47,11746.41
3630,1484,174,4,2202.3,8809.2
3631,1485,423,5,32386.62,161933.1
3632,1485,190,3,34273.11,102819.33
3633,1486,158,5,12593.91,62969.55
3634,1487,436,5,41769.54,208847.7
3635,1487,94,2,38519.67,77039.34
3636,1487,52,2,46357.75,92715.5
3637,1487,378,4,45587.31,182349.24
3638,1488,485,2,22703.15,45406.3
3639,1488,371,2,48390.96,96781.92
3640,1488,25,1,46454.77,46454.77
3641,1489,474,3,10929.3,32787.9
3642,1489,92,5,4548.35,22741.75
3643,1489,249,3,8772.68,26318.04
3644,1489,432,1,1391.5,1391.5
3645,1490,67,1,4963.86,4963.86
3646,1490,84,2,45520.27,91040.54
3647,1490,146,5,31819.47,159097.35
3648,1490,459,3,4825.9,14477.7
3649,1491,124,3,40575.05,121725.15
3650,1492,329,3,23802.33,71406.99
3651,1492,60,5,41015.49,205077.45
3652,1493,224,3,41053.86,123161.58
3653,1493,205,1,10020.68,10020.68
3654,1494,391,1,25016.82,25016.82
3655,1494,204,1,37699.29,37699.29
3656,1494,322,2,39941.96,79883.92
3657,1494,58,2,13284.16,26568.32
3658,1495,226,3,15812.94,47438.82
3659,1496,477,1,7583.18,7583.18
3660,1496,488,1,20036.35,20036.35
3661,1496,162,5,21404.19,107020.95
3662,1497,69,2,27275.79,54551.58
3663,1497,491,1,34086.49,34086.49
3664,1497,132,2,6727.05,13454.1
3665,1497,252,1,13320.56,13320.56
3666,1498,268,4,6101.77,24407.08
3667,1498,498,3,43710.16,131130.48
3668,1498,202,2,14492.45,28984.9
3669,1499,478,2,20317.98,40635.96
3670,1499,449,2,45435.3,90870.6
3671,1499,69,3,48219.6,144658.8
3672,1500,72,2,12936.47,25872.94
3673,1500,333,5,8289.13,41445.65
3674,1501,256,1,34006.77,34006.77
3675,1501,84,3,26768.1,80304.3
3676,1501,155,3,40040.79,120122.37
3677,1502,305,4,39188.7,156754.8
3678,1502,171,1,19755.9,19755.9
